brand_code,brand_description
5540,"Hold DM"
5542,"Robitussin Cough Calmers"
5546,"Pertussin CS Childrens"
5547,"Robitussin Pediatric Cough Suppressant"
5548,"St. Joseph Cough Suppressant"
5549,"Contac Severe Cold and Flu Maximum Stength"
5550,"Genacol"
5551,"Pertussin ES"
5552,"Vicks Formula 44"
5554,"Dextromethorphan HBr Adult Formula"
5555,"Cold Relief"
5556,"Benylin Adult Formula"
5557,"Delsym"
5558,"Comtrex Cold and Flu Maximum Strength"
5559,"Alka-Seltzer Plus Cold Medicine"
5560,"Magnesium Carbonate"
5562,"Alka-Seltzer"
5563,"Magnesium Citrate"
5564,"Aluminum Acetate"
5565,"Aluminum Acetate Solution USP"
5566,"Night Time Cold Medicine"
5567,"Benylin Pediatric"
5568,"Basaljel"
5571,"Vitron-C-Plus"
5572,"Vitron-C"
5576,"Magnesium Gluconate"
5577,"Hemaspan"
5578,"Creo-Terpin"
5579,"Magnesium Hydroxide"
5580,"Irospan"
5581,"Fero-Grad-500"
5582,"Aluminum Hydroxide Gel"
5583,"Phanatuss"
5584,"Niferex-150(obsolete)"
5585,"Magnesium Oxide"
5586,"Alu-Cap"
5587,"Dialume"
5588,"Amphojel"
5589,"Alu-Tab"
5590,"Alternagel"
5592,"Momentum"
5593,"Magnesium Trisilicate"
5594,"Ursinus"
5595,"Naldecon Senior DX"
5596,"Guiatussin-DM"
5598,"Terazol 7"
5599,"Arimidex"
5600,"Halotussin DM"
5601,"Guiatuss DM"
5603,"Halotussin DM Sugar Free"
5604,"Maalox (obsolete)"
5605,"Rhinosyn-DMX"
5606,"Tobramycin Sulfate"
5609,"Melatonin"
5610,"Tuss-DM"
5611,"Vasocon-A"
5612,"Maalox T.C."
5613,"Feiba VH Immuno"
5614,"Maalox HRF"
5615,"Pancreatin"
5616,"Rulox #1"
5617,"Rulox #2"
5619,"Alamag"
5621,"Kudrox"
5622,"Kolephrin GG/DM"
5623,"Cheracol D Cough"
5624,"Genatuss DM"
5625,"Glycotuss-DM"
5626,"Mytussin DM"
5627,"Robitussin-DM"
5628,"Tolu-Sed DM"
5630,"Benylin Expectorant"
5634,"Vicks 44E Pediatric"
5635,"Pancreatin 4X"
5636,"Hi-Vegi-Lip"
5639,"Tolectin 600"
5640,"Vanquish"
5641,"Demadex I.V."
5643,"Goodys Headache Powders"
5644,"Mudrane GG-2"
5645,"Mudrane GG"
5646,"Mudrane"
5649,"Saleto"
5650,"Rhinocaps"
5651,"Pectin"
5653,"Dimetapp Cold and Flu"
5654,"Bromaline Plus"
5655,"Dristan Cold Maximum Strength"
5657,"Sinapils"
5662,"Pepsin"
5663,"Midol Maximum Strength Menstrual"
5664,"Asthmacon"
5665,"Petrolatum"
5666,"Pheniramine Maleate"
5667,"Chelated Magnesium"
5668,"Ammonium Chloride"
5669,"Citrate of Magnesia"
5670,"Triaminic-DM"
5671,"Tricodene Pediatric"
5672,"Almora"
5673,"Magonate"
5674,"Magtrate"
5675,"Quelidrine"
5676,"Milk of Magnesia"
5677,"Neutra-Phos"
5678,"Aerodine"
5679,"Vicks 44 Cold & Cough LiquiCaps"
5680,"Drixoral Cough & Congestion Liquid Caps"
5681,"Phillips Milk of Magnesia"
5682,"Tylenol Cold and Flu Powder"
5683,"Vicks 44D"
5685,"Theraflu Flu, Cold and Cough Powder"
5689,"Tronothane"
5690,"Flu, Cold and Cough Medicine"
5698,"Pramegel (obsolete)"
5700,"Robitussin Maximum Strength Cough & Cold"
5701,"Concentrated Phillips Milk of Magnesia"
5702,"Prax"
5703,"Itch-X"
5704,"Theraflu Nightime Maximum Strength"
5705,"Phillips' Haleys M-O"
5706,"Mag-Tab SR"
5707,"Phicon"
5708,"Gelpirin-CCF"
5709,"Covangesic"
5710,"Gendecon"
5712,"Dristan Cold Multi Symptom Formula"
5714,"Robitussin Pediatric Cough & Cold"
5715,"Vicks 44D Pediatric"
5716,"Anusol"
5717,"Rhinogesic"
5718,"Anatuss DM"
5719,"Naldecon-DX Adult"
5721,"Robitussin-CF (obsolete)"
5722,"Guiatuss CF"
5723,"Guiatussin-CF"
5724,"Robafen CF(obsolete)"
5726,"Naldelate DX Childrens"
5727,"Naldecon-DX Pediatric"
5728,"Naldelate DX Pediatric"
5729,"Nalphen DX Childrens"
5730,"Nalphen DX Pediatric"
5731,"Polycillin-PRB"
5732,"Ampicillin-Probenecid"
5733,"Ipsatol Cough Formula"
5734,"Singlet"
5735,"Simplet"
5736,"Tricom"
5737,"Theraflu Flu and Cold Medicine Powder"
5738,"Comtrex Allergy Sinus"
5741,"Mag-200"
5744,"Codimal"
5745,"Kolephrin"
5747,"Mag-Ox 400"
5748,"Uro-Mag"
5750,"Tussex"
5751,"Inositol"
5753,"Syllamalt"
5754,"Abelcet"
5755,"Drixoral Allergy Sinus"
5756,"Chloraseptic Spray"
5757,"Cough Syrup"
5758,"Nyquil Hot Therapy"
5763,"Cepastat"
5764,"Alophen"
5765,"Lax Pills"
5767,"Feen-A-Mint (obsolete)"
5768,"Modane (obsolete)"
5769,"Prulet"
5770,"Ex-Lax Unflavored"
5771,"Evac-U-Gen (obsolete)"
5772,"Medilax"
5773,"Phenolax"
5775,"Ex-Lax Chocolate"
5777,"Lipogen"
5778,"Lipotriad"
5779,"Lipoflavonoid"
5780,"Floropryl"
5781,"Cholinoid"
5782,"Liponol"
5784,"Bee-Comp with C"
5785,"Cholidase"
5786,"Cota-B-Plex"
5787,"Ambenyl-D"
5788,"1000 BC"
5790,"Vicam"
5791,"Neurodep"
5792,"Neuroforte-Six"
5793,"Dimacol"
5794,"Novahistine DMX"
5795,"Ru-Tuss Expectorant"
5796,"Rhinosyn-X"
5799,"Sudafed Cough"
5800,"Dorcol Childrens Cough"
5803,"Lactase"
5806,"Lactaid"
5809,"Strong Iodine Solution (obsolete)"
5810,"Cyanoject"
5811,"Cyomin"
5815,"Bacid"
5816,"Ipecac"
5817,"Ipecac Syrup"
5818,"Myci Spray"
5822,"Mega-C/A Plus"
5823,"Riopan"
5824,"Riopan Plus"
5825,"Lowsium"
5826,"Lowsium Plus"
5827,"Riopan Plus 2"
5828,"Magaldrate Plus Suspension"
5829,"Phenylpropanolamine Hydrochloride"
5831,"Propagest"
5833,"Phenyldrine"
5834,"Control"
5836,"Acutrim 16 Hour"
5837,"Acutrim II, Maximum Strength"
5838,"Rhindecon"
5839,"Codimal DM"
5840,"Epivir"
5842,"Riopan Plus Double Strength"
5843,"Cee-500"
5844,"Hytinic"
5845,"Nu-Iron"
5846,"Nu-Iron 150"
5847,"Dibucaine"
5848,"Nupercainal"
5849,"Lanolin"
5850,"Lecithin"
5851,"Lecithin Natural"
5854,"Lecithin-Softgels"
5855,"Alpha Keri"
5856,"Emetrol"
5858,"M.V.I. Pediatric"
5859,"Multivitamin"
5860,"Xalatan"
5861,"Tis-U-Sol"
5862,"Lactated Ringers Irrigation"
5863,"Physiolyte"
5864,"Kaolin"
5865,"VG capsules"
5866,"Magna-C-7 Forte"
5867,"Support 500"
5868,"Zincvit"
5869,"Vica-Forte"
5870,"Theracon Forte"
5871,"V-C Forte"
5872,"Vita Forte"
5873,"Cezin-S"
5874,"Eldercaps"
5875,"Vitacon Forte"
5876,"Kaolin-Pectin"
5877,"Iodides"
5878,"Senetonic"
5879,"Caromega"
5880,"Vita-Min Rx"
5881,"Circavite T"
5882,"Acutrim Late Day"
5883,"Vitalize Plus"
5884,"Therobec Plus"
5885,"Zodeac-100"
5886,"Vitaplex Plus"
5887,"Morplex Plus"
5888,"Berplex Plus"
5889,"Nestabs FA (obsolete)"
5890,"Bacmin"
5891,"Strovite"
5892,"Strovite Plus"
5893,"Becomax Rx"
5894,"B-Plex Plus"
5895,"Betamed"
5896,"Multivitamin-Minerals"
5897,"Betadine"
5898,"Dexatrim"
5899,"Benadryl Decongestant Allergy"
5900,"Benylin Multi-Symptom"
5901,"Benadryl Maximum Strength"
5903,"Efodine"
5904,"Iodex"
5905,"Polydine"
5907,"Minidyne"
5908,"Mallisol"
5909,"Elmiron"
5910,"Neo-Forte"
5911,"Mynatal"
5912,"Fam-Pren Forte"
5913,"Zenate Advanced Formula"
5914,"Prenatal MR 90"
5915,"O-Cal-FA"
5916,"Equi-Natal Plus"
5917,"Pan OB Forte"
5918,"Hi-Nate 90"
5919,"Prenatal Z"
5920,"Lactocal-F"
5921,"Nolahist"
5922,"Prenatal Multivitamin"
5923,"Maternity-90"
5924,"Prenatal Multivitamins"
5925,"Prenazyme 1+1"
5926,"Z+Prenatal"
5927,"Pre-H-Cal"
5928,"Femnatal"
5929,"Z+Prenatal Advanced Formula"
5930,"Vynatal 1 Plus 1"
5931,"Par-F"
5932,"Maternity"
5933,"Niferex PN Forte"
5934,"Prenavite"
5935,"Mynatal PN"
5936,"Uni-Natal Plus 1"
5937,"Obnate 90"
5938,"Maternal 90"
5939,"Mynatal Rx"
5940,"Precare"
5941,"Prenatal 1+Beta Carotene"
5942,"Natarex"
5943,"Ternamar"
5944,"Aminatal Plus"
5945,"Elemental Iron-90"
5946,"Mynatal PN Forte"
5947,"Mynatal FC"
5948,"Mynate 90 Plus"
5949,"Vitamed Prenatal Formula"
5950,"Zitamin"
5952,"Preterna"
5953,"Vernate"
5954,"Prenatal Maternal"
5955,"Vernate Advanced"
5956,"Prenate 90"
5960,"Aminate"
5961,"Mission Prenatal Rx"
5962,"Niferex-PN"
5964,"Marnatal-F"
5966,"Coricidin"
5967,"Tempo (obsolete)"
5968,"Albenza"
5969,"Ethyol"
5970,"Pepto-Bismol"
5971,"Dristan"
5972,"Pepto-Bismol Maximum Strength"
5973,"Bismarex"
5974,"Bismatrol"
5975,"Pink Bismuth"
5977,"Bismuth Subsalicyclate"
5978,"Tritec"
5979,"Helidac"
5981,"Protac"
5982,"Plague Vaccine"
5983,"Perchloracap"
5984,"Taxotere"
5985,"Doxil"
5986,"Flolan"
5987,"Pontocaine"
5988,"Murine Plus"
5989,"Comtrex Day and Night"
5990,"Visine"
5991,"Granulderm"
5992,"Dermuspray"
5993,"Granul-Derm"
5994,"Anumed"
5995,"Anuprep"
5998,"Anusert"
5999,"Alphagan"
6000,"Butesin Picrate"
6001,"Advanced Formula Di-Gel"
6002,"Optigene 3"
6003,"Calcium Lactate"
6004,"Threonine"
6005,"Camphor"
6006,"Star-Otic"
6007,"Cascara Sagrada"
6008,"Cascara Sagrada Fluid Extract"
6009,"Cascara, Aromatic"
6010,"Cascara Syrup"
6011,"Concentrated Milk of Magnesia-Cascara"
6012,"Milk of Magnesia-Cascara"
6014,"Charcoal"
6015,"Chloresium"
6016,"Vistide"
6017,"Tavist-D"
6018,"MG 217 Medicated Tar (obsolete)"
6019,"Spherulin"
6020,"Aveeno Regular Bath"
6021,"Acthrel"
6022,"Redux"
6023,"Allegra"
6025,"Adderall"
6026,"Fungizone"
6027,"Fertinex"
6028,"Cerebyx"
6029,"Micanol"
6030,"Magnevist"
6031,"Gemzar"
6032,"Ascorbic Acid"
6033,"Cecon"
6034,"Amaryl"
6035,"Ecotrin Regular"
6036,"IvyBlock"
6037,"Ulcerease"
6038,"P-A-C Analgesic"
6039,"Maltsupex"
6040,"Masse"
6041,"Azathioprine"
6043,"M-Caps"
6044,"Methionine"
6046,"Baciguent"
6047,"Merrem"
6048,"Wintergreen Oil"
6049,"Glycerin-Witch Hazel"
6050,"Premoistened Witch Hazel Pads"
6051,"Dermoplast"
6052,"ProAmatine"
6053,"Remeron"
6054,"Triaz"
6055,"Triaz Cleanser"
6056,"Clear Eyes ACR"
6057,"VasoClear A"
6058,"4-Way Fast Acting Nasal Spray"
6059,"Benoxyl 5"
6060,"Viramune"
6061,"Nilutamide"
6062,"Sular"
6063,"Zyprexa"
6064,"Denavir"
6065,"Hydroxy-Cobal"
6066,"Hydro-Cobex"
6068,"Corvert"
6069,"Calcitonin, Salmon"
6070,"Calcium Carbonate"
6071,"Os-Cal 250 with D"
6072,"Oysco D"
6073,"Dical-D"
6074,"Capsaicin"
6075,"Dolorac"
6076,"E-R-O"
6077,"Ear Wax"
6078,"Peri-Colace (obsolete)"
6079,"Doxidan"
6080,"Laxative/Stool Softener"
6081,"Docusate Sodium-Casanthranol"
6082,"Castor Oil, USP"
6083,"Chloramphenicol Sodium Succinate"
6084,"Indigo Carmine"
6085,"Chlorhexidine Gluconate"
6087,"Insta-Glucose"
6088,"Glutose"
6089,"Hibiclens"
6090,"BD Glucose"
6092,"Aller-Chlor"
6093,"Allergy (Chlorpheniramine)"
6094,"Ultravist"
6095,"Camptosar"
6096,"Marplan"
6097,"Arthropan"
6098,"Cimetidine Hydrochloride"
6099,"Cimetidine Hydrochloride-Sodium Chloride"
6100,"BD Lactinex"
6101,"Arnica"
6102,"Cormax"
6103,"Keri Lotion"
6104,"Estar"
6105,"Arfonad"
6108,"Fiortal with Codeine"
6109,"ASA/Carisoprodol/Codeine Phosphate"
6110,"Copper Sulfate"
6111,"Dexamethasone Intensol"
6112,"Dexamethasone Acetate"
6113,"Droperidol-Fentanyl"
6114,"Panthoderm"
6115,"Promit"
6116,"LMD with 0.9% Sodium Chloride"
6117,"Monojel"
6118,"Glutol"
6119,"Florone E"
6120,"Vicodin HP"
6121,"Kadian"
6122,"Vitadye"
6124,"Tiazac"
6125,"Wellbutrin SR"
6126,"Etopophos"
6127,"Humalog"
6128,"Proventil HFA"
6129,"Dynacirc CR"
6130,"Nicotrol NS"
6131,"Calcet"
6133,"Driminate"
6134,"Nephrolan Rx"
6135,"Banophen"
6136,"Hydramine Cough Syrup"
6137,"Diphenhist"
6138,"Tarka"
6139,"Chromagen FA (obsolete)"
6140,"Claritin-D"
6141,"AK-Pro"
6142,"Docusate Calcium"
6143,"Docusate Sodium"
6144,"Avonex"
6145,"Aspirin Buffered"
6146,"Lodine XL"
6147,"Chromagen Forte (obsolete)"
6148,"Nasacort AQ"
6149,"Vaseretic 5-12.5"
6150,"Vitamin D"
6151,"Phenerbel-S"
6152,"Bellaspas"
6153,"Bel-Tabs"
6154,"Bellamine S"
6155,"Theramycin"
6156,"Vivelle"
6157,"Estradiol"
6158,"Edecrin Sodium"
6159,"Uniphyl CR"
6160,"Estring"
6161,"Prenate Ultra"
6162,"Differin"
6163,"Liposyn II"
6164,"Liposyn III"
6165,"Muco-Fen 800"
6166,"Ferrous DS"
6167,"Iron Supplement"
6168,"Ferrous Sulfate"
6169,"Vancenase AQ DS"
6170,"Nasarel"
6171,"Vi-Daylin/F ADC with Iron"
6172,"Poly Vitamin with Fluoride"
6173,"Multivitamin with Fluoride"
6174,"FreAmine HBC"
6175,"Procalamine"
6176,"Uni Multi with Fluoride"
6177,"Tri-Vi-Flor with Iron"
6180,"Aminosyn II with 25% Dextrose"
6183,"Zinc-220"
6184,"Branchamin"
6185,"Poly Vitamin with Fluoride with Iron"
6186,"Multivitamin with Fluoride and Iron"
6187,"Tri-Vi-Flor"
6188,"Tri-Vitamin with Fluoride"
6189,"Triple Vitamin with Fluoride"
6190,"Aminosyn II 3.5%-Dextrose 25%,Electrolytes,Ca"
6191,"Aminosyn II 4.25%-Dextrose 20%,Electrolyte,Ca"
6192,"Aminosyn II 4.25%-Dextrose 25%,Electrolyte,Ca"
6193,"Fluorometholone"
6194,"Dextrose 2.5%"
6195,"Dextrose 5%"
6201,"Flovent"
6202,"Glycerin Suppositories"
6203,"Ophthalgan"
6205,"Isolyte S and 5% Dextrose"
6206,"Coldloc"
6207,"Hytuss"
6208,"Robitussin"
6209,"Normosol-R and 5% Dextrose"
6210,"Normosol-M and 5% Dextrose"
6211,"Isolyte M and 5% Dextrose"
6212,"Isolyte P and 5% Dextrose"
6213,"Ionosol MB and 5% Dextrose"
6214,"Ionosol T and 5% Dextrose"
6215,"Isolyte H and 5 % Dextrose"
6216,"Inpersol-LM"
6217,"Dialyte"
6218,"Scot Tussin Expectorant"
6219,"Breonesin"
6220,"Guaifenesin LA"
6221,"Ionosol B and 5% Dextrose"
6222,"Isolyte R and 5% Dextrose"
6223,"Humavent LA"
6224,"Guaifen AC"
6225,"Dextrose and Lactated Ringers and Potassium"
6226,"Robitussin PE"
6227,"Guaifenex RX"
6228,"Guaifen DAC"
6229,"Hydrotussin HD"
6230,"Naldecon-EX Pediatric"
6231,"Hep-Pak CVC"
6232,"Lactated Ringers"
6233,"Hep-Lock"
6234,"Liqui-Char"
6235,"Alcohol Pad"
6236,"Alcohol Pad Butterfly"
6237,"Pancreatic EC"
6238,"Bayhep B"
6239,"Vaqta (obsolete)"
6240,"Pancron D/R"
6241,"Encron-10"
6242,"Pancrelipase EC"
6243,"Pancrelipase D/R"
6244,"Pancrelipase 16 mu"
6245,"Ultrase MT 18"
6246,"Sodium Chloride, Bacteriostatic"
6247,"Mammol"
6248,"Chiggerex"
6249,"Bluboro (obsolete)"
6251,"Eldoquin"
6252,"Goniosol"
6253,"Advil"
6254,"FluShield (obsolete)"
6255,"DexFerrum"
6256,"Ipratropium Bromide"
6257,"Isosorbide Mononitrate"
6258,"Levlen"
6259,"Kutrase (obsolete)"
6260,"Liqui-Char with Sorbitol (obsolete)"
6261,"Cholestyramine Light"
6262,"Lidocaine Hydrochloride with Dextrose"
6263,"Prevalite Powder"
6264,"Cholestyramine"
6265,"Triostat"
6266,"Balnetar"
6267,"Exosurf"
6268,"Bromophed-DX"
6269,"Oralyte"
6270,"PEG-3350 with Electolytes"
6271,"Colonic Lavage Solution"
6272,"TriHEMIC 600"
6273,"Chromagen (obsolete)"
6274,"Nephro-Vite with Fe"
6275,"Allbee-C 800 with Iron"
6276,"Livitrinsic-F"
6277,"Foltrin"
6278,"Intrinsitinic"
6279,"Ferotrinsic"
6280,"Contrin"
6281,"Trinsicon"
6282,"Al hydroxide/Mg hydroxide/Simethicone"
6283,"Niferex-150 Forte (obsolete)"
6284,"Almacone"
6285,"Iberet-500"
6286,"Generet-500 with Folic Acid"
6287,"Epsom Salt"
6288,"Syn-Rx DM"
6289,"Guaifenex DM RX"
6290,"RVPaque"
6292,"Hyoscyamine"
6295,"Insulin Purified NPH Pork"
6296,"Humulin N"
6297,"Novolin N"
6298,"Humulin R"
6299,"Novolin R"
6300,"Humulin L"
6301,"Novolin L"
6304,"Velosulin BR"
6306,"Humulin 70/30"
6307,"Novolin 70/30"
6308,"Humulin 50/50"
6309,"Humulin U"
6310,"Insulin Lente Pork"
6311,"Mesnex"
6312,"MZM"
6313,"Methotrexate Sodium"
6314,"Insulin Purified Regular Pork"
6315,"Methotrexate LPF Sodium"
6316,"Methyl Salicylate"
6318,"MetroCream"
6319,"Mobigesic"
6320,"Mineral Oil, Light"
6321,"Mineral Oil, Heavy"
6322,"Mineral Oil"
6323,"Muri-Lube"
6324,"Zymacap"
6325,"Vi-Daylin with Iron"
6326,"Vi-Daylin"
6327,"Poly-Vi-Sol"
6328,"Dayalets"
6329,"Dayalets Plus Iron"
6330,"Uni-Daily"
6331,"Sigtab"
6332,"Therems"
6333,"Vicon Plus"
6334,"Optilets-M-500"
6335,"Fosfree"
6336,"StressTabs"
6337,"Allbee-C 800"
6338,"StressTabs with Zinc"
6339,"Surbex-750 with Zinc"
6340,"Os-Cal Forte"
6341,"Therems M"
6343,"Vitamin B Complex Plus"
6344,"Cefol"
6345,"Sulfacetamide Sodium-Sulfur"
6346,"Estivin II"
6347,"Degest 2"
6348,"Naphcon"
6349,"VasoClear"
6350,"Naproxen Sodium"
6351,"Naprelan '500'"
6352,"Triple Antibotic Ointment"
6353,"Neomycin SO4/HC/Neomycin/Polymyxin B SO4"
6354,"Neo-Rx"
6355,"Nicobid Tempules"
6356,"Nitrek"
6357,"Tridil"
6358,"Encare"
6359,"Necon 0.5/35"
6360,"Necon 1/35"
6361,"Necon 10/11"
6362,"Jenest-28"
6363,"Tri-Norinyl"
6364,"Necon 1/50"
6365,"Pedi-Dri"
6366,"Nystop"
6367,"Nystat-Rx"
6368,"ASA/Caffeine/Orphenadrine"
6369,"OxyContin"
6370,"OxyIR"
6371,"Histussin D"
6372,"Ru-Tuss with Hydrocodone"
6373,"Carbex"
6374,"SSD"
6376,"Hista-Vent DA"
6377,"Triotann Pediatric"
6378,"Alconefrin-12"
6379,"Alconefrin-25"
6380,"Ah-Chew D"
6381,"Mydfrin"
6382,"Ocean"
6383,"Sodium Chloride"
6384,"Ru-Tuss (obsolete)"
6385,"Zincfrin"
6386,"Podophyllum Resin"
6387,"Healon"
6388,"Spironol"
6389,"Artificial Tears"
6390,"Potassium Gluconate"
6391,"Betadine Mouthwash/Gargle"
6392,"Betadine Douche"
6393,"Betadine Aerosol Spray"
6394,"Betadine Surgical Scrub"
6395,"Betadine Shampoo"
6396,"Duadacin"
6397,"Coricidin D"
6398,"Pyrroxate"
6399,"Betadine Ophthalmic Solution"
6400,"Or-Phen-Ade"
6401,"Demazin"
6402,"Nolamine"
6403,"Baytet Pref"
6404,"Quadra-Hist-D (obsolete)"
6405,"Quadra Hist-D Pediatric (obsolete)"
6406,"Uni-Multihist D Ped (obsolete)"
6407,"Triaminic Pediatric"
6408,"Poly-Histine CS"
6409,"Uni-Multihist CS"
6410,"PrednisoLONE Sodium Phosphate Opthalmic"
6411,"AK-Pred"
6412,"Inflamase Forte"
6414,"Androderm"
6415,"Procanbid"
6416,"Prochlorperazine Maleate"
6417,"Prochlorperazine Edisylate"
6418,"Aminohippurate Sodium"
6419,"Lipitor"
6421,"Amphotec"
6422,"Astelin"
6423,"Vanceril DS"
6424,"Mentax"
6425,"Dostinex"
6426,"D.A. II"
6427,"Microzide"
6428,"Vanoxide-HC"
6429,"Citrate-Phos-Dex"
6430,"Daunoxome"
6431,"Cardio Green Kit"
6432,"Aricept"
6433,"Zovia 1/35"
6434,"Zovia 1/50"
6435,"Nephron-FA"
6436,"Timolol Maleate"
6437,"Zanaflex"
6438,"Topamax"
6439,"Renova"
6440,"Nasacort"
6441,"Trichloroacetic Acid"
6442,"Trifluridine"
6443,"Vecuronium Bromide"
6444,"Covera-HS"
6445,"Trace Metals Additive in 0.9% NaCl"
6446,"Accolate"
6447,"Zyflo"
6448,"Bayrab"
6449,"Ultiva"
6450,"BayRHo-D"
6451,"Respigam"
6452,"Norvir"
6453,"Naropin"
6454,"Prevident 5000 Plus"
6455,"Pediaflor Drops"
6456,"Flura-Drops"
6457,"Thera-Flur-N"
6458,"Acid Phos Fluor Rinse"
6459,"Prevident Dental Rinse (obsolete)"
6460,"Luride-SF"
6461,"Pharmaflur"
6462,"Triple Sulfa"
6463,"Achromycin"
6464,"Lactinol-E"
6465,"Lactinol"
6466,"Levaquin"
6467,"Deconhist LA"
6468,"Q-Tuss"
6469,"Rolatuss-SR"
6470,"Prenatal Z Advanced Formula"
6471,"Prenatal Maternal with Beta Carotene"
6472,"Prenatal Plus"
6473,"Zenate Prenatal"
6474,"NatalCare"
6475,"Prenatal Care"
6476,"Anutone-HC"
6477,"Antibiotic Ear"
6478,"HydrOXYzine Pamoate"
6479,"Levsin SL"
6480,"Iletin Lente"
6481,"Iletin Regular"
6482,"Iletin II NPH Pork"
6483,"Iletin NPH"
6484,"Toradol IM"
6485,"Toradol IV/IM"
6486,"Xylocaine 10% Oral"
6487,"Prenatal Plus with Beta-Carotene"
6488,"Prenatal Rx"
6489,"Naproxen Sodium DS"
6490,"Gantrisin Ophthalmic"
6491,"Erythromycin Pads, 2%"
6495,"Halfprin"
6496,"Aspergum Cherry"
6498,"Aspergum Orginal"
6499,"Aspirin Child Chewable"
6500,"St. Joseph Aspirin Adult Chewable"
6501,"Retavase"
6502,"Lexxel"
6503,"Comvax"
6505,"Amficot"
6507,"Dolophine"
6510,"Ephedrine"
6511,"Spec-T"
6513,"Crixivan"
6514,"Triavil"
6515,"Pepcid I.V."
6516,"Motrin IB"
6517,"Kaopectate (obsolete)"
6518,"12 Hour Nasal"
6520,"Antitussive"
6521,"Anurx-HC"
6522,"Anusert HC-1"
6523,"Apagesic"
6526,"Apapgesic"
6527,"Aphedrid"
6528,"Apra"
6529,"Aqualax"
6530,"Aricin"
6531,"Aristocort R"
6533,"Aspir-Low"
6534,"Aspir-trin"
6540,"Bronitin"
6541,"Bydramine"
6544,"Butalbital/Aspirin/Caffeine/Codeine"
6545,"Calcium Antacid"
6546,"C.P.M."
6547,"Dihistine"
6549,"Guanfacine"
6550,"Guaitab"
6551,"Guiacough"
6552,"Guiacough DM"
6553,"Guiatuss"
6554,"Gyne-Lotrimin"
6559,"Axid AR"
6560,"Zantac 75"
6561,"Pseudo-gest"
6564,"Dolmar"
6565,"Endolor"
6566,"Ezol"
6567,"Ide-cet"
6568,"G-1"
6569,"Medigesic"
6570,"Minotal"
6571,"Mygracet"
6572,"Pacaps"
6577,"40 Winks"
6578,"A-25"
6579,"A-Phedrin"
6582,"Acerola C"
6585,"Diphen"
6586,"Diphedryl"
6587,"Diphen AF"
6588,"Diphen Cough"
6590,"Ear Drops"
6591,"Ecotrin Adult Low Strength"
6593,"Empirin"
6595,"Eldopaque"
6597,"Lotussin"
6598,"Lotussin DM"
6599,"Low Dose ASA"
6601,"Pyridoxine"
6602,"Q-Nol"
6603,"Acetaminophen Jr"
6604,"Acetaminophen PM"
6607,"Dimaphen(obsolete)"
6608,"Dimetapp Allergy"
6609,"Dimetapp Extentabs"
6610,"Dimetane Extentab"
6613,"Diocto-C"
6614,"Dioctolose"
6615,"Dioctocal"
6616,"Dioctosoftez"
6617,"Dioctyl S.S."
6618,"Dioctyl"
6619,"Dioctyn"
6620,"Dionex"
6623,"Disotate"
6624,"Disophrol"
6625,"Diocto-K Plus"
6626,"Docusate Potassium-Casanthrol"
6627,"Doc-Q-Lace"
6628,"Docal"
6629,"Docu"
6630,"Docu Soft"
6631,"Docu Soft Plus"
6632,"Docucal"
6636,"Docusoft S"
6637,"Docusoft S+"
6638,"Dok Plus(obsolete)"
6639,"Doksake"
6640,"Doktose Plus"
6641,"Dopamine"
6644,"Doxy Lemmon"
6645,"DPH"
6646,"Dramamine"
6648,"G-Mycin"
6649,"Jenamicin"
6651,"Arthritis Foundation IB"
6652,"Dolgesic"
6653,"Genpril"
6654,"Haltran"
6659,"Dextrose-Mefoxin"
6660,"Cortaid"
6661,"Cortaid with Aloe"
6663,"Kaopectate Child (obsolete)"
6664,"Dramamine II"
6665,"Toposar"
6666,"Genotropin"
6668,"Tegopen"
6669,"Conray-400"
6670,"Epipram"
6671,"Proctofoam"
6672,"Hypaque"
6673,"Hypaque Cysto"
6676,"Primacor"
6678,"Tavist-1"
6680,"C/T/S"
6682,"Iodo Plain"
6683,"Clioquinol"
6684,"Chromium Picolinate"
6685,"Cr-GTF"
6687,"Anti-Hist 1"
6689,"CRM"
6690,"Tagamet HB"
6691,"Allerhist-1"
6692,"Antihist-1"
6695,"Betatar Gel"
6696,"Fototar"
6699,"Vio-Tex-HC"
6700,"Lotrimin AF (obsolete)"
6701,"Femcare"
6707,"Quindal HD"
6709,"Hi-Tuss HC"
6710,"Ormazine"
6711,"Anacin AF"
6712,"APAP Extra Strength"
6713,"APAP Junior Strength"
6714,"Conacetol"
6715,"Dolono"
6717,"Genapap Extra Strength"
6719,"Mapap"
6720,"Mapap Junior Strength"
6721,"Masophen"
6722,"Non-Aspirin"
6724,"Non Aspirin Extra Strength"
6725,"Pain Relief"
6726,"Pain Relieve"
6727,"Q-Pap Extra Strength"
6728,"Ridenol"
6729,"T-Painol"
6730,"T-Painol Extra Strength"
6731,"Redutemp"
6732,"Tylenol"
6733,"Tylenol Extended Release"
6734,"Tylophen"
6735,"Uni-Ace"
6737,"Vitapap"
6738,"XS Pain Reliever"
6739,"XS No Aspirin PR"
6740,"Bupap"
6741,"Albumin Human"
6743,"Symadine"
6745,"Biomox"
6746,"C/Rose Hips"
6747,"C/Acerola"
6748,"C-500-Gr"
6749,"C Complex"
6754,"Special C"
6755,"Sunkist Vitamin C"
