18734-4,Initial evaluation note,Find,Pt,{Setting},Doc,Occupational therapy,,,,
18735-1,Initial evaluation note,Find,Pt,{Setting},Doc,Physical therapy,,,,
18736-9,Initial evaluation note,Find,Pt,{Setting},Doc,Physician,,,,
18737-7,Initial evaluation note,Find,Pt,{Setting},Doc,Podiatry,,,,
18738-5,Initial evaluation note,Find,Pt,{Setting},Doc,Psychology,,,,
1873-9,Apolipoprotein B-48,MCnc,Pt,Ser/Plas,Qn,,,,Apo B48 SerPl-mCnc,
18739-3,Initial evaluation note,Find,Pt,{Setting},Doc,Social service,,,,
18740-1,Initial evaluation note,Find,Pt,{Setting},Doc,Speech therapy,,,,
18741-9,Subsequent visit evaluation note,Find,Pt,{Setting},Doc,Attending physician,,DEL,,
18742-7,Study report,Find,Pt,XXX,Doc,Arthroscopy,,,,
18743-5,Autopsy note,Find,Pt,{Setting},Doc,{Provider},,,,
18744-3,Study report,Find,Pt,Respiratory system,Doc,Bronchoscopy,,,,
18745-0,Study report,Find,Pt,Heart,Doc,Cardiac catheterization,,,,
18746-8,Study report,Find,Pt,Lower GI tract,Doc,Colonoscopy,,,,
1874-7,Apolipoprotein B/Apolipoprotein A-I,MCrto,Pt,Ser/Plas,Qn,,,,Apo B/Apo A-I SerPl-mRto,
18747-6,Study,Find,Pt,XXX,Doc,CT,,,,
18748-4,Study report,Find,Pt,XXX,Doc,Diagnostic imaging,,,,
18749-2,Study report,Find,Pt,XXX,Doc,Electromyogram,,,,
187-5,Ciprofloxacin,Susc,Pt,Isolate+Ser,Ord,SBT,,,Ciprofloxacin SBT,
18750-0,Study report,Find,Pt,Heart,Doc,Electrophysiology,,,,
18751-8,Study report,Find,Pt,Upper GI tract,Doc,Endoscopy,,,,
18752-6,Study report,Find,Pt,^Patient,Doc,Exercise stress test,,,,
18753-4,Study report,Find,Pt,Lower GI tract,Doc,Flexible sigmoidoscopy,,,,
1875-4,Apolipoprotein C-I,MCnc,Pt,Ser/Plas,Qn,,,,Apo C-I SerPl-mCnc,
18754-2,Study report,Find,Pt,Heart,Doc,Holter monitor,,,,
18755-9,Study report,Find,Pt,XXX,Doc,MRI,,,,
18756-7,Study report,Find,Pt,Spine.XXX,Doc,MRI,,,,
18757-5,Study report,Find,Pt,XXX,Doc,Radnuc,,,,
18758-3,Study,Find,Pt,XXX,Doc,PET scan,,,,
18759-1,Study report,Find,Pt,Respiratory system,Doc,Spirometry,,,,
18760-9,Study,Find,Pt,XXX,Doc,US,,,,
18761-7,Transfer summarization note,Find,Pt,{Setting},Doc,{Provider},,,,
1876-2,Apolipoprotein C-II,MCnc,Pt,Ser/Plas,Qn,,,,Apo C-II SerPl-mCnc,
18762-5,Subsequent evaluation note,Find,Pt,{Setting},Doc,Chiropractor,,,,
18763-3,Initial evaluation note,Find,Pt,{Setting},Doc,Consulting physician,,,,
18764-1,Subsequent evaluation note,Find,Pt,{Setting},Doc,Nurse practitioner,,,,
18765-8,Subsequent visit evaluation note,Find,Pt,{Setting},Doc,Podiatry,,DEL,,
18766-6,Subsequent visit evaluation note,Find,Pt,{Setting},Doc,Psychology,,DEL,,
18767-4,Blood gas studies,Cmplx,-,^Patient,Set,,,,,
18768-2,Cell counts+Differential studies,Cmplx,-,^Patient,Set,,,,,
18769-0,Microbial susceptibility tests,Susc,Pt,^Patient,Set,,,,,
1877-0,Apolipoprotein C-III,MCnc,Pt,Ser/Plas,Qn,,,,Apo C-III SerPl-mCnc,
18770-8,Dictating practitioner name,Pn,Pt,Provider,Nom,,,,,
18771-6,Provider.signing name,Pn,Pt,Report,Nom,,,,,
18772-4,Surgeon.resident name,Pn,Pt,Surgical procedure,Nom,,,,,
18773-2,Surgeon.staff name,Pn,Pt,Surgical procedure,Nom,,,,,
18774-0,Staff practitioner name,Pn,Pt,Provider,Nom,,,,,
18775-7,Staff practitioner ID,ID,Pt,Provider,Nom,,,,,
18776-5,Plan of treatment,Find,Pt,Treatment plan,Nar,,,,,
18777-3,Diagnosis.primary,Imp,Pt,Psychiatric rehabilitation treatment,Nar,,,,,
18779-9,Comparison.study,TmStp,Pt,XXX,Qn,Radiology,,,,
18780-7,Ordering practitioner ID,Type,Pt,Provider,Nom,,,,,
18781-5,Ordering practitioner name,Pn,Pt,Provider,Nom,,,,,
18782-3,Study observation,Find,Pt,XXX,Nar,XR,,,,
18783-1,Study recommendation,Imp,Pt,^Patient,Nar,Radiology,,,,
18785-6,Reason for study,Find,Pt,Report,Nar,Radiology,,,,
1878-8,Apolipoprotein A-III,MCnc,Pt,Ser/Plas,Qn,,,,Apo A-III SerPl-mCnc,
18789-8,Include all data of the selected type within the date window associated with the claim,Scope.modifier.selection item,Pt,X12^277,,,,,,
18790-6,Include all data of the selected type on or before the date of service on the claim,Scope.modifier.selection item,Pt,X12^277,,,,,,
18791-4,Include all data of the selected type within or aligned to an encounter by the same claim or encounter,Scope.modifier.selection item,Pt,X12^277,,,,,,
18792-2,Include all data of the selected type on or after the date of service of the claim,Scope.modifier.selection item,Pt,X12^277,,,,,,
18793-0,Use no fixed time limit on data (any of the selected type are relevant no matter when obtained),Scope.modifier.selection item,Pt,X12^277,-,,,,,
18794-8,Send all items of the specified type within the time window,Scope.modifier.selection item,Pt,X12^277,,,,,,
18795-5,Send all items of the specified type within the time window relevant to the claim,Scope.modifier.selection item,Pt,X12^277,,,,,,
1879-6,Apolipoprotein E-II,MCnc,Pt,Ser/Plas,Qn,,,,Apo E-II SerPl-mCnc,
18796-3,Send all abnormals within the time window,Scope.modifier.selection item,Pt,X12^277,,,,,,
18797-1,Send the first abnormals within the time window,Scope.modifier.selection item,Pt,X12^277,,,,,,
18798-9,Send the last abnormals within the time window,Scope.modifier.selection item,Pt,X12^277,,,,,,
18799-7,Send the first (i.e.\, oldest) result for each kind of observation in the time window,Scope.modifier.selection item,Pt,X12^277,,,,,,
18800-3,Send the worst abnormal result for each kind of observation in the time window,Scope.modifier.selection item,Pt,X12^277,,,,,,
18802-9,Send the last (most recent) within the time window,Scope.modifier.selection item,Pt,X12^277,,,,,,
18803-7,Include all data of the selected type that represents observations made 30 days or fewer before the starting date of service for the claim,Scope.modifier.time window,Pt,X12^277,,,,,,
1880-4,Beta 2 glycoprotein 1,MCnc,Pt,Ser/Plas,Qn,,,,B2 Glycoprot1 SerPl-mCnc,
18804-5,Include all data of the selected type that represents observations made 3 months or fewer before the starting date of service for the claim,Scope.modifier.time window,Pt,X12^277,,,,,,
18805-2,Include all data of the selected type that represents observations made six months or fewer before the starting date of service for the claim,Scope.modifier.time window,Pt,X12^277,,,,,,
18806-0,Include all data of the selected type that represents observations made nine months or fewer before the starting date of service for the claim,Scope.modifier.time window,Pt,X12^277,,,,,,
18807-8,Include all data of the selected type that represents observations made one year or less before the starting date of service for the claim,Scope.modifier.time window,Pt,X12^277,,,,,,
18810-2,Study observation.overall,Find,Pt,Heart,Nar,EKG,,,,
1881-2,Apolipoprotein LPA,MCnc,Pt,Ser/Plas,Qn,,,,Apo Lp(a) SerPl-mCnc,
18812-8,Ordering practitioner,ID,Pt,EMS transport,Nom,,,,,
18813-6,Ordering practitioner,Pn,Pt,EMS transport,Nom,,,,,
18814-4,Reason for scheduled trip,Imp,Pt,EMS transport,Nom,,evaluation and management;endoscopy;trach tube/GI tube insertion/placement;no one at home to receive patient;pre-surgical testing;nerve blocks;cast application/removal;cardiac catheterization;cataract surgery;other ambulatory surgery (specify),,,
18815-1,Reason for scheduled trip additional service information,Imp,Pt,EMS transport,Nar,,,,,
18816-9,Medication name + ID,ID,Pt,^Patient,Nom,,,,,
18817-7,Medication XXX,Dosage,Pt,^Patient,Qn,,,,,
18818-5,Medication timing + Quantity,TQ2,Pt,^Patient,Qn,,,,,
18819-3,Medication route,Prid,Pt,Psychiatric rehabilitation treatment,Nom,,,,,
1882-0,Apolipoprotein LPQ,MCnc,Pt,Ser/Plas,Qn,,,,Apo Lp(q) SerPl-mCnc,
18820-1,Diagnosis.primary,ID,Pt,Psychiatric rehabilitation treatment,Nom,,,,,
18821-9,Diagnosis.addressed by plan,ID,Pt,^Patient,Nom,,,,,
18822-7,Diagnosis.addressed by plan,Txt,Pt,^Patient,Nar,,,,,
18823-5,Rehabilitation.alcohol/Substance abuse claims attachment,Cmplx,Pt,^Patient,Set,,,,,
18876-3,Cefamandole,Susc,Pt,Isolate,OrdQn,,,,Cefamandole Susc Islt,
18877-1,Cefatrizine,Susc,Pt,Isolate,OrdQn,,,,Cefatrizine Susc Islt,
18878-9,Cefazolin,Susc,Pt,Isolate,OrdQn,,,,Cefazolin Susc Islt,
1887-9,Appearance,Aper,Pt,Amnio fld,Nom,,,,Appearance Amn,
18879-7,Cefepime,Susc,Pt,Isolate,OrdQn,,,,Cefepime Susc Islt,
18880-5,Cefixime,Susc,Pt,Isolate,OrdQn,,,,Cefixime Susc Islt,
18881-3,Cefmetazole,Susc,Pt,Isolate,OrdQn,,,,Cefmetazole Susc Islt,
18882-1,Cefodizime,Susc,Pt,Isolate,OrdQn,,,,Cefodizime Susc Islt,
18883-9,Cefonicid,Susc,Pt,Isolate,OrdQn,,,,Cefonocid Susc Islt,
18884-7,Cefoperazone,Susc,Pt,Isolate,OrdQn,,,,Cefoperazone Susc Islt,
18885-4,Ceforanide,Susc,Pt,Isolate,OrdQn,,,,Ceforanide Susc Islt,
18886-2,Cefotaxime,Susc,Pt,Isolate,OrdQn,,,,Cefotaxime Susc Islt,
1888-7,Aquacobalamin,MCnc,Pt,Ser,Qn,,,,Vit B12a Ser-mCnc,
18887-0,Cefotetan,Susc,Pt,Isolate,OrdQn,,,,Cefotetan Susc Islt,
18888-8,Cefoxitin,Susc,Pt,Isolate,OrdQn,,,,Cefoxitin Susc Islt,
18889-6,Cefpirome,Susc,Pt,Isolate,OrdQn,,,,Cefpirome Susc Islt,
18890-4,Cefpodoxime,Susc,Pt,Isolate,OrdQn,,,,Cefpodoxime Susc Islt,
18891-2,Cefprozil,Susc,Pt,Isolate,OrdQn,,,,Cefprozil Susc Islt,
18892-0,Cefsulodin,Susc,Pt,Isolate,OrdQn,,,,Cefsulodin Susc Islt,
18893-8,Ceftazidime,Susc,Pt,Isolate,OrdQn,,,,Ceftazidime Susc Islt,
18894-6,Ceftizoxime,Susc,Pt,Isolate,OrdQn,,,,Ceftizoxime Susc Islt,
1889-5,Arachidonate,MCnc,Pt,Ser/Plas,Qn,,,,Arachidonate SerPl-mCnc,
18895-3,Ceftriaxone,Susc,Pt,Isolate,OrdQn,,,,Ceftriaxone Susc Islt,
18896-1,Cefuroxime.parenteral,Susc,Pt,Isolate,OrdQn,,,,Cefuroxime Parenter Susc Islt,
18897-9,Cephalexin,Susc,Pt,Isolate,OrdQn,,,,Cephalexin Susc Islt,
18898-7,Cephaloglycin,Susc,Pt,Isolate,OrdQn,,,,Cephaloglycin Susc Islt,
18899-5,Cephaloridine,Susc,Pt,Isolate,OrdQn,,,,Cephaloridine Susc Islt,
18900-1,Cephalothin,Susc,Pt,Isolate,OrdQn,,,,Cephalothin Susc Islt,
18901-9,Cephapirin,Susc,Pt,Isolate,OrdQn,,,,Cephapirin Susc Islt,
18902-7,Cephradine,Susc,Pt,Isolate,OrdQn,,,,Cephradine Susc Islt,
1890-3,Arginase,CCnc,Pt,RBC,Qn,,,,Arginase RBC-cCnc,
18903-5,Chloramphenicol,Susc,Pt,Isolate,OrdQn,,,,Chloramphen Susc Islt,
18904-3,Chlortetracycline,Susc,Pt,Isolate,OrdQn,,,,Chlortetracycline Susc Islt,
18905-0,Cinoxacin,Susc,Pt,Isolate,OrdQn,,,,Cinoxacin Susc Islt,
18906-8,Ciprofloxacin,Susc,Pt,Isolate,OrdQn,,,,Ciprofloxacin Susc Islt,
18907-6,Clarithromycin,Susc,Pt,Isolate,OrdQn,,,,Clarithro Susc Islt,
18908-4,Clindamycin,Susc,Pt,Isolate,OrdQn,,,,Clindamycin Susc Islt,
18909-2,Clotrimazole,Susc,Pt,Isolate,OrdQn,,,,Clotrimazole Susc Islt,
189-1,Clarithromycin,Susc,Pt,Isolate,OrdQn,MIC,,,Clarithro Islt MIC,
18910-0,Cloxacillin,Susc,Pt,Isolate,OrdQn,,,,Cloxacillin Susc Islt,
1891-1,Arginine,MCnc,Pt,CSF,Qn,,,,Arginine CSF-mCnc,
18911-8,Colistimethate,Susc,Pt,Isolate,OrdQn,,,,Colistimethate Susc Islt,
18912-6,Colistin,Susc,Pt,Isolate,OrdQn,,,,Colistin Susc Islt,
18913-4,Cyclacillin,Susc,Pt,Isolate,OrdQn,,,,Cyclacillin Susc Islt,
18914-2,Cycloserine,Susc,Pt,Isolate,OrdQn,,,,Cycloserine Susc Islt,
18915-9,Demeclocycline,Susc,Pt,Isolate,OrdQn,,,,Demeclocycline Susc Islt,
18916-7,Dicloxacillin,Susc,Pt,Isolate,OrdQn,,,,Dicloxacillin Susc Islt,
18917-5,Doxycycline,Susc,Pt,Isolate,OrdQn,,,,Doxycycline Susc Islt,
18918-3,Enoxacin,Susc,Pt,Isolate,OrdQn,,,,Enoxacin Susc Islt,
18919-1,Erythromycin,Susc,Pt,Isolate,OrdQn,,,,Erythromycin Susc Islt,
18920-9,Erythromycin+Sulfisoxazole,Susc,Pt,Isolate,OrdQn,,,,Erythro+Sulf Susc Islt,
18921-7,Ethambutol,Susc,Pt,Isolate,OrdQn,,,,Ethambutol Susc Islt,
18944-9,Methacycline,Susc,Pt,Isolate,OrdQn,,,,Methacycline Susc Islt,
1894-5,Arginine,MCnc,Pt,Urine,Qn,,,,Arginine Ur-mCnc,
18945-6,Methicillin,Susc,Pt,Isolate,OrdQn,,,,Methicillin Susc Islt,
18946-4,Metronidazole,Susc,Pt,Isolate,OrdQn,,,,Metronidazole Susc Islt,
18947-2,Mezlocillin,Susc,Pt,Isolate,OrdQn,,,,Mezlocillin Susc Islt,
18948-0,Minocycline,Susc,Pt,Isolate,OrdQn,,,,Minocycline Susc Islt,
18949-8,Miocamycin,Susc,Pt,Isolate,OrdQn,,,,Miocamycin Susc Islt,
18950-6,Moxalactam,Susc,Pt,Isolate,OrdQn,,,,Moxalactam Susc Islt,
18951-4,Nafcillin,Susc,Pt,Isolate,OrdQn,,,,Nafcillin Susc Islt,
1895-2,Arginine,MRat,24H,Urine,Qn,,,,Arginine 24H Ur-mRate,
18952-2,Nalidixate,Susc,Pt,Isolate,OrdQn,,,,Nalidixate Susc Islt,
18953-0,Neomycin,Susc,Pt,Isolate,OrdQn,,,,Neomycin Susc Islt,
18954-8,Netilmicin,Susc,Pt,Isolate,OrdQn,,,,Netilmicin Susc Islt,
18955-5,Nitrofurantoin,Susc,Pt,Isolate,OrdQn,,,,Nitrofurantoin Susc Islt,
18956-3,Norfloxacin,Susc,Pt,Isolate,OrdQn,,,,Norfloxacin Susc Islt,
18957-1,Novobiocin,Susc,Pt,Isolate,OrdQn,,,,Novobiocin Susc Islt,
18958-9,Nystatin,Susc,Pt,Isolate,OrdQn,,,,Nystatin Susc Islt,
18959-7,Ofloxacin,Susc,Pt,Isolate,OrdQn,,,,Ofloxacin Susc Islt,
1896-0,Argininosuccinate,MCnc,Pt,Ser/Plas,Qn,,,,Argininosuccinate SerPl-mCnc,
18960-5,Oleandomycin,Susc,Pt,Isolate,OrdQn,,,,Oleandomycin Susc Islt,
18961-3,Oxacillin,Susc,Pt,Isolate,OrdQn,,,,Oxacillin Susc Islt,
18962-1,Oxytetracycline,Susc,Pt,Isolate,OrdQn,,,,Oxytetracycline Susc Islt,
18963-9,Pefloxacin,Susc,Pt,Isolate,OrdQn,,,,Pefloxacin Susc Islt,
18964-7,Penicillin,Susc,Pt,Isolate,OrdQn,,,,Penicillin Susc Islt,
18965-4,Penicillin G,Susc,Pt,Isolate,OrdQn,,,,Penicillin G Susc Islt,
18966-2,Penicillin V,Susc,Pt,Isolate,OrdQn,,,,Penicillin V Susc Islt,
18967-0,Phenethicillin,Susc,Pt,Isolate,OrdQn,,,,Phenethicillin Susc Islt,
18968-8,Pipemidate,Susc,Pt,Isolate,OrdQn,,,,Pipemidate Susc Islt,
18969-6,Piperacillin,Susc,Pt,Isolate,OrdQn,,,,Piperacillin Susc Islt,
18970-4,Piperacillin+Tazobactam,Susc,Pt,Isolate,OrdQn,,,,Piperacillin+Tazobac Susc Islt,
18971-2,Pivampicillin,Susc,Pt,Isolate,OrdQn,,,,Pivampicillin Susc Islt,
18972-0,Polymyxin B,Susc,Pt,Isolate,OrdQn,,,,Polymyxin B Susc Islt,
18973-8,Pyrazinamide,Susc,Pt,Isolate,OrdQn,,,,PZA Susc Islt,
18974-6,Rifampin,Susc,Pt,Isolate,OrdQn,,,,Rifampin Susc Islt,
18975-3,Ristocetin,Susc,Pt,Isolate,OrdQn,,,,Ristocetin Susc Islt,
18976-1,Rolitetracycline,Susc,Pt,Isolate,OrdQn,,,,Rolitetracycline Susc Islt,
18977-9,Rosoxacin,Susc,Pt,Isolate,OrdQn,,,,Rosoxacin Susc Islt,
1897-8,Argininosuccinate,MCnc,Pt,Urine,Qn,,,,Argininosuccinate Ur-mCnc,
18978-7,Roxithromycin,Susc,Pt,Isolate,OrdQn,,,,Roxithromycin Susc Islt,
18979-5,Sisomicin,Susc,Pt,Isolate,OrdQn,,,,Sisomicin Susc Islt,
18980-3,Spectinomycin,Susc,Pt,Isolate,OrdQn,,,,Spectinomycin Susc Islt,
18981-1,Spiramycin,Susc,Pt,Isolate,OrdQn,,,,Spiramycin Susc Islt,
18982-9,Streptomycin,Susc,Pt,Isolate,OrdQn,,,,Streptomycin Susc Islt,
18983-7,Streptomycin.high potency,Susc,Pt,Isolate,OrdQn,,,,Streptomycin High Pot Susc Islt,
18984-5,Sulfadiazine,Susc,Pt,Isolate,OrdQn,,,,Sulfadiazine Susc Islt,
18985-2,Sulfamethoxazole,Susc,Pt,Isolate,OrdQn,,,,Sulfamethoxazole Susc Islt,
1898-6,Argininosuccinate lyase,CCnc,Pt,Ser,Qn,,,,ASA Lyase Ser-cCnc,
18986-0,Sulfisoxazole,Susc,Pt,Isolate,OrdQn,,,,Sulfisoxaz Susc Islt,
18987-8,Sulfonamide,Susc,Pt,Isolate,OrdQn,,,,Sulfonamide Susc Islt,
18988-6,Talampicillin,Susc,Pt,Isolate,OrdQn,,,,Talampicillin Susc Islt,
18989-4,Teicoplanin,Susc,Pt,Isolate,OrdQn,,,,Teicoplanin Susc Islt,
18990-2,Temafloxacin,Susc,Pt,Isolate,OrdQn,,,,Temafloxacin Susc Islt,
18991-0,Temocillin,Susc,Pt,Isolate,OrdQn,,,,Temocillin Susc Islt,
18992-8,Terbinafine,Susc,Pt,Isolate,OrdQn,,,,Terbinafine Susc Islt,
18993-6,Tetracycline,Susc,Pt,Isolate,OrdQn,,,,Tetracycline Susc Islt,
1899-4,Argininosuccinate synthase,CCnt,Pt,Tiss,Qn,,,,ASA Synthase Tissue-cCnt,
18994-4,Ticarcillin,Susc,Pt,Isolate,OrdQn,,,,Ticarcillin Susc Islt,
18995-1,Ticarcillin+Clavulanate,Susc,Pt,Isolate,OrdQn,,,,Ticarcillin+Clav Susc Islt,
18996-9,Tobramycin,Susc,Pt,Isolate,OrdQn,,,,Tobramycin Susc Islt,
18997-7,Trimethoprim,Susc,Pt,Isolate,OrdQn,,,,Trimethoprim Susc Islt,
18998-5,Trimethoprim+Sulfamethoxazole,Susc,Pt,Isolate,OrdQn,,,,TMP SMX Susc Islt,
18999-3,Troleandomycin,Susc,Pt,Isolate,OrdQn,,,,Troleandomycin Susc Islt,
19-0,Amoxicillin+Clavulanate,Susc,Pt,Isolate,Qn,MLC,,,Amoxicillin+Clav Islt MLC,
1900-0,Arylamidase,CCnc,Pt,Ser,Qn,,,,Arylamidase Ser-cCnc,
19000-9,Vancomycin,Susc,Pt,Isolate,OrdQn,,,,Vancomycin Susc Islt,
19001-7,Viomycin,Susc,Pt,Isolate,OrdQn,,,,Viomycin Susc Islt,
19002-5,Rehabilitation.physical therapy claims attachment,Cmplx,Pt,^Patient,Set,,,,,
19003-3,Rehabilitation.respiratory therapy claims attachment,Cmplx,Pt,^Patient,Set,,,,,
19004-1,Rehabilitation.skilled nursing claims attachment,Cmplx,Pt,^Patient,Set,,,,,
19005-8,X-ray impression,Imp,Pt,XXX,Nar,Radiology,,,,
19006-6,Image quality,Type,Pt,Cardiac echo imaging device,Nar,US,,,,
19007-4,Diagnosis.primary,Cmplx,Pt,Psychiatric rehabilitation treatment,Set,,,,,
19008-2,Transducer site,Anat,Pt,^Patient,Nar,,,,,
19009-0,Medication.current,Cmplx,Pt,^Patient,Nar,Reported,,,,
19010-8,Medication.discharge,Cmplx,Pt,^Patient,Nar,,,,,
19011-6,Medication.administered,Cmplx,Pt,^Patient,Nar,,,,,
19012-4,Substitution instruction,Prid,Pt,Medication.discharge,Nom,,,,,
19013-2,Medications.current.report request,Find,Pt,^Patient,Nom,,,,,
19014-0,Medications.discharge.report request,Find,Pt,^Patient,Nom,,,,,
19015-7,Medications.administered.report request,Find,Pt,^Patient,Nom,,,,,
19016-5,X12 277\, all requests for information that are included in this transaction are stated for individual services,Scope.modifier.selection item,Pt,X12^277,,,,,,
1901-8,Arylsulfatase,CCnc,Pt,Ser/Plas,Qn,,,,Arylsulfatase SerPl-cCnc,
19021-5,Study observation,Find,Pt,Cervix,Nar,Palpation,,,,
19022-3,Neisseria meningitidis C+w135 Ag,ACnc,Pt,CSF,Ord,,,,N men C+W135 Ag CSF Ql,
19023-1,Granulocytes/100 leukocytes,NFr,Pt,Bld,Qn,Automated count,,,Granulocytes fr Bld Auto,
1902-6,Ascorbate,MCnc,Pt,Bld,Qn,,,,Vit C Bld-mCnc,
1903-4,Ascorbate,MCnc,Pt,Ser/Plas,Qn,,,,Vit C SerPl-mCnc,
1904-2,Ascorbate,ACnc,Pt,Urine,Ord,,,,Vit C Ur Ql,
19044-7,Artemia salina Ab.IgE.RAST class,ACnc,Pt,Ser,Ord,,,,Fish Feed IgE RAST Ql,
19045-4,Salmo salar Ab.IgG.RAST class,ACnc,Pt,Ser,Ord,,,,Salmon IgG RAST Ql,
19046-2,Bovine serum albumin Ab.IgE.RAST class,ACnc,Pt,Ser,Ord,,,DEL,Deprecated BSA IgE RAST Ql,
19047-0,Thunnus albacares Ab.IgG.RAST class,ACnc,Pt,Ser,Ord,,,,Tuna IgG RAST Ql,
19048-8,Erythrocytes.nucleated/100 leukocytes,Ratio,Pt,Bld,Qn,,,,nRBC/WBC Bld-Rto,
19049-6,Metanephrine,MRat,24H,Urine,Qn,,,,Metaneph 24H Ur-mRate,
19050-4,Metanephrines,MCnc,24H,Urine,Qn,,,,MetanephS 24H Ur-mCnc,
19051-2,Saquinavir,MCnc,Pt,Ser/Plas,Qn,,,,Saquinavir SerPl-mCnc,
19052-0,Borrelia burgdorferi DNA,ACnc,Pt,Urine,Ord,Probe.amp,,,B burgdor DNA Ur Ql Amp Prb,
19053-8,Brucella sp Ab,Titr,Pt,Ser,Qn,Aggl,,,Brucella Ab Titr Ser Aggl,
19054-6,Mycoplasma pneumoniae,ACnc,Pt,XXX,Ord,Organism specific culture,,,M pneumo XXX Ql Cult,
19055-3,Carboxy tetrahydrocannabinol/Creatinine,MCrto,Pt,Urine,Qn,,,,CarboxyTHC/creat Ur-mRto,
19056-1,Mercury,ACnc,Pt,Urine,Ord,,,,Mercury Ur Ql,
19057-9,ABO+Rh group,Type,Pt,Bld^newborn,Nom,,,,ABO+Rh Group Bld Newborn,
19058-7,Allergens identified,Prid,Pt,Ser,Nom,,,,Allergens,
1905-9,Ascorbate,MRat,24H,Urine,Qn,,,,Vit C 24H Ur-mRate,
19059-5,Amphetamines cutoff,MCnc,Pt,Urine,Qn,,,,Amphets CtO Ur-mCnc,
19060-3,Antibodies identified,Prid,Pt,Ser/Plas,Nom,,,DEL,Deprecated Antibodies SerPl,
19064-5,Benzodiazepines cutoff,MCnc,Pt,Urine,Qn,,,,Benzodiaz CtO Ur-mCnc,
19065-2,Benzoylecgonine cutoff,MCnc,Pt,Urine,Qn,,,,BZE CtO Ur-mCnc,
19066-0,Blood bank comment,Imp,Pt,^Patient,Nom,,,,Blood Bank Cmnt Patient-Imp,
1906-7,Asparagine,MCnc,Pt,CSF,Qn,,,,Asparagine CSF-mCnc,
19071-0,Blood removed from patient,Vol,Pt,Bld,Qn,,,,Bld from Patient Vol,
19072-8,Calcium.ionized^^adjusted to pH 7.4,SCnc,Pt,Ser/Plas,Qn,,,,Ca-I adj pH7.4 SerPl-sCnc,
19073-6,Cannabinoids cutoff,MCnc,Pt,Urine,Qn,,,,Cannabinoids CtO Ur-mCnc,
19074-4,Carnitine esters,SCnc,Pt,Ser/Plas,Qn,,,,Carnitine Ester SerPl-sCnc,
1907-5,Asparagine,ACnc,Pt,Ser/Plas,Ord,,,,Asparagine SerPl Ql,
19075-1,Cells counted.total,Num,Pt,CSF,Qn,,,,Total Cells Counted CSF Qn,
19076-9,Cells counted.total,Num,Pt,XXX,Qn,,,,Total Cells Counted XXX Qn,
19077-7,Cells identified,Prid,Pt,Body fld,Nom,,,,Cells Fld,
19078-5,Cells.CD23/100 cells,NFr,Pt,XXX,Qn,,,,CD23 Cells fr XXX,
19079-3,Cells.CD43/100 cells,NFr,Pt,XXX,Qn,,,,CD43 Cells fr XXX,
19080-1,Choriogonadotropin,ACnc,Pt,Ser/Plas,Qn,,,,HCG SerPl-aCnc,
1908-3,Asparagine,MCnc,Pt,Ser/Plas,Qn,,,,Asparagine SerPl-mCnc,
19085-0,Collection duration,Time,*,Urine,Qn,,,DEL,Deprecated Collect Duration Ur Qn,
19086-8,Collection end date,TmStp,Pt,Urine,Qn,,,,Collect End Date Ur Qn,
19087-6,Collection end time,TmStp,Pt,Urine,Qn,,,,Collect End Tme Ur Qn,
19088-4,Collection start date,TmStp,Pt,Urine,Qn,,,,Collect Start Date Ur Qn,
19089-2,Collection start time,TmStp,Pt,Urine,Qn,,,,Collect Start Tme Ur Qn,
190-9,Clarithromycin,Susc,Pt,Isolate,OrdQn,Agar diffusion,,,Clarithro Islt KB,
19090-0,Colony count,NCnc,Pt,Urine,Qn,,,,CC # Ur,
1909-1,Asparagine,MCnc,Pt,Urine,Qn,,,,Asparagine Ur-mCnc,
19091-8,Colony count,Num,Pt,Urine,Qn,VC,,,CC Ur Qn VC,
19092-6,Cotinine cutoff,MCnc,Pt,Urine,Qn,,,,Cotinine CtO Ur-mCnc,
19096-7,Electrolytes,Imp,24H,Urine,Nar,,,,Electrolytes 24H Ur-Imp,
19098-3,Erythrocytes,ACnc,Pt,Amnio fld,Ord,,,,RBC Amn Ql,
19099-1,Events counted,Num,Pt,XXX,Qn,,,,Events Counted XXX Qn,
19101-5,Fungus colony count,NCnc,Pt,XXX,Qn,Culture,,,Fungus CC # XXX Cult,
19102-3,Genetic screen,Find,Pt,XXX,Nar,Molgen,,,Genetic.scn XXX,
19104-9,Glucose^1H post dose glucose,Imp,Pt,Ser/Plas,Nom,,,,Glucose 1H p Glc SerPl-Imp,
19105-6,Glucose^3H post dose glucose,Imp,Pt,Ser/Plas,Nom,,,,Glucose 3H p Glc SerPl-Imp,
19106-4,Herpes simplex virus Ab.IgG,ACnc,Pt,Ser,Ord,,,,HSV IgG Ser Ql,
19107-2,Histoplasma capsulatum Ag,ACnc,Pt,Ser,Qn,RIA,,,H capsul Ag Ser RIA-aCnc,
19108-0,Histoplasma capsulatum Ag,ACnc,Pt,Ser,Ord,,,,H capsul Ag Ser Ql,
1910-9,Asparagine,MRat,24H,Urine,Qn,,,,Asparagine 24H Ur-mRate,
19109-8,Histoplasma capsulatum Ag,ACnc,Pt,XXX,Ord,,,,H capsul Ag XXX Ql,
